model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_256_Dropout_Gridsearch_Relu,0.01,Adam,0.4,256,18,290.61981749534607,33088,2026-01-08 19:28:54
