Historique d'entraînement - CNN_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 23:38:07
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.4153 (41.53%)
Meilleure loss dev: 1.7683
Temps total d'entraînement: 997.73 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3720       0.3502       2.3767       1.9842      
2        0.4055       0.3701       1.9093       1.8803      
3        0.4284       0.3846       1.8157       1.8320      
4        0.4421       0.3913       1.7572       1.8105      
5        0.4550       0.3993       1.7151       1.7937      
6        0.4646       0.4020       1.6841       1.7817      
7        0.4710       0.4026       1.6591       1.7758      
8        0.4793       0.4083       1.6365       1.7695      
9        0.4828       0.4078       1.6186       1.7705      
10       0.4893       0.4090       1.6034       1.7664      
11       0.4935       0.4103       1.5912       1.7663      
12       0.4956       0.4105       1.5797       1.7680      
13       0.4982       0.4115       1.5702       1.7687      
14       0.5020       0.4114       1.5605       1.7686      
15       0.5047       0.4143       1.5509       1.7673      
16       0.5068       0.4150       1.5441       1.7690      
17       0.5087       0.4135       1.5391       1.7658      
18       0.5108       0.4153       1.5298       1.7683      
19       0.5124       0.4151       1.5240       1.7704      
20       0.5140       0.4135       1.5181       1.7701      
