epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.09326223407209909,0.0892,3.780322728126542,3.6292651886635636
2,0.10908181969671721,0.10723333333333333,3.616194891099313,3.53618549286051
3,0.12153529967227684,0.1182,3.5346434909397604,3.442465079084356
4,0.13172249069599512,0.128,3.4629930489098846,3.3638198680066047
5,0.14172082430705993,0.13833333333333334,3.4059208229067655,3.30168403361706
6,0.14570904849191801,0.14116666666666666,3.363264625599474,3.253602053256745
7,0.15377437093817697,0.14773333333333333,3.3258084024023993,3.2130899956885806
8,0.15884019330111648,0.15493333333333334,3.297566333728728,3.1802914568718443
9,0.16793867688718547,0.16243333333333335,3.2747028880536173,3.1510611625427893
10,0.17567627617619286,0.16976666666666668,3.250792405244384,3.1246261657552514
11,0.18680775426317836,0.18093333333333333,3.2296000394570377,3.09976810901723
12,0.18900738765761263,0.18286666666666668,3.2093635893240835,3.076514651927542
13,0.19518969060712105,0.18956666666666666,3.19308713673698,3.055092385474672
14,0.20005554629783925,0.19233333333333333,3.1745897811952006,3.0338820457458495
15,0.20413264455924013,0.1966,3.1615086074576957,3.015642036275661
16,0.20629339554518691,0.2007,3.1466432153204273,3.000022667012316
17,0.207765372437927,0.20053333333333334,3.13588428751492,2.985835063203852
18,0.2110370493806588,0.20326666666666668,3.122910316225986,2.9719178666459753
19,0.21439204577014942,0.20563333333333333,3.110680031285018,2.9597114076005653
20,0.21514192079097927,0.20746666666666666,3.1038877598004047,2.949580731290452
