model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_64_Dropout_Gridsearch_Relu,0.001,Adam,0.3,256,20,334.20080161094666,8320,2026-01-08 18:19:29
