Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-07 18:56:43
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2823 (28.23%)
Meilleure loss dev: 2.4526
Temps total d'entraînement: 1144.87 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1505       0.1443       3.4176       3.1511      
2        0.1878       0.1767       3.1053       2.9699      
3        0.2131       0.1990       2.9644       2.8527      
4        0.2331       0.2164       2.8741       2.7732      
5        0.2460       0.2271       2.8090       2.7165      
6        0.2578       0.2388       2.7591       2.6704      
7        0.2676       0.2471       2.7186       2.6319      
8        0.2756       0.2530       2.6820       2.6005      
9        0.2820       0.2559       2.6515       2.5778      
10       0.2889       0.2618       2.6277       2.5556      
11       0.2950       0.2655       2.6028       2.5353      
12       0.2999       0.2667       2.5835       2.5196      
13       0.3025       0.2706       2.5645       2.5059      
14       0.3067       0.2735       2.5490       2.4940      
15       0.3097       0.2748       2.5347       2.4829      
16       0.3126       0.2758       2.5212       2.4757      
17       0.3141       0.2766       2.5113       2.4682      
18       0.3182       0.2809       2.5005       2.4619      
19       0.3189       0.2813       2.4880       2.4567      
20       0.3214       0.2823       2.4791       2.4526      
