model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_64_Dropout_Gridsearch_Relu,0.001,Adam,0.3,128,20,528.8448812961578,8320,2026-01-07 22:56:41
