model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_256_128_Dropout_Gridsearch_Relu,0.01,Adam,0.4,128,4,355.8286774158478,57792,2026-01-08 02:22:27
