Historique d'entraînement - CNN_64_128_256_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-09 15:33:35
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.3047 (30.47%)
Meilleure loss dev: 92.1979
Temps total d'entraînement: 1319.18 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1845       0.1775       74.6383      80.9528     
2        0.2310       0.2211       83.1198      75.8062     
3        0.2644       0.2474       87.4224      80.4955     
4        0.2759       0.2562       90.6737      81.2378     
5        0.3001       0.2767       93.0280      81.2946     
6        0.3061       0.2778       94.3297      82.6696     
7        0.2970       0.2695       95.8030      87.0321     
8        0.3045       0.2777       97.1320      88.7698     
9        0.3070       0.2798       97.9610      89.4814     
10       0.3077       0.2729       98.0396      100.1122    
11       0.3286       0.2883       99.0921      92.9240     
12       0.3361       0.2948       98.7356      90.5245     
13       0.3234       0.2865       98.5770      97.5786     
14       0.3385       0.2965       99.3600      92.5366     
15       0.3369       0.2939       99.9410      92.0705     
16       0.3372       0.2904       100.7756     100.7035    
17       0.3510       0.3019       100.4299     93.9304     
18       0.3520       0.3047       99.9896      92.1979     
19       0.3419       0.2966       100.7698     99.6582     
20       0.3513       0.3001       100.3357     96.2822     
