epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.16160084430372715,0.1561,3.3728824410199527,3.052588483672152
2,0.24165416874965284,0.2151,2.874827378507276,2.7450871701433717
3,0.30792645670166086,0.2555,2.59380561399409,2.5892720624073737
4,0.3747319891129256,0.27526666666666666,2.3471861968801573,2.5302278116059456
5,0.4372326834416486,0.28296666666666664,2.1041128733299654,2.578506781602465
6,0.49468421929678386,0.28,1.8635706218840853,2.716950600843694
7,0.5483308337499305,0.2796,1.632045962952059,2.9222881664345257
8,0.5899572293506637,0.283,1.4270141953850741,3.1436192669085603
9,0.6331444759206799,0.28153333333333336,1.2569431109102942,3.3819324408512887
10,0.6617897017163806,0.28336666666666666,1.1118257243651068,3.6351843932544243
11,0.6908737432650114,0.2845,0.9995432660921248,3.842715680217946
12,0.7182858412486808,0.2825,0.9138058367633243,4.050124997523294
13,0.7347997555962895,0.28323333333333334,0.8397518739109568,4.202328762265919
14,0.7490029439537855,0.2826666666666667,0.781091117303735,4.3153934514344625
15,0.7645725712381269,0.28346666666666664,0.7359623588513022,4.540400180226959
16,0.7749763928234183,0.2813333333333333,0.6971685659660803,4.6009630760404345
17,0.7904293728822974,0.28436666666666666,0.6681331824226563,4.651979551640655
