Historique d'entraînement - CNN_32_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 01:53:46
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.4235 (42.35%)
Meilleure loss dev: 1.6507
Temps total d'entraînement: 1126.37 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3952       0.3697       2.2695       1.8368      
2        0.4408       0.3942       1.8329       1.7335      
3        0.4665       0.4061       1.7239       1.6957      
4        0.4849       0.4080       1.6574       1.6830      
5        0.4984       0.4128       1.6090       1.6695      
6        0.5076       0.4172       1.5776       1.6623      
7        0.5184       0.4200       1.5489       1.6566      
8        0.5235       0.4174       1.5283       1.6545      
9        0.5315       0.4220       1.5097       1.6499      
10       0.5364       0.4189       1.4920       1.6532      
11       0.5389       0.4203       1.4797       1.6504      
12       0.5456       0.4209       1.4668       1.6496      
13       0.5491       0.4207       1.4584       1.6504      
14       0.5517       0.4221       1.4473       1.6504      
15       0.5527       0.4220       1.4395       1.6497      
16       0.5555       0.4206       1.4298       1.6504      
17       0.5570       0.4211       1.4226       1.6485      
18       0.5617       0.4235       1.4197       1.6507      
19       0.5617       0.4214       1.4109       1.6518      
20       0.5637       0.4209       1.4053       1.6490      
