Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_256
============================================================
Date: 2026-01-07 20:29:22
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3329 (33.29%)
Meilleure loss dev: 2.2151
Temps total d'entraînement: 1186.86 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2474       0.2296       3.0461       2.7419      
2        0.2855       0.2565       2.6989       2.5446      
3        0.3113       0.2787       2.5468       2.4318      
4        0.3319       0.2921       2.4407       2.3406      
5        0.3451       0.3042       2.3648       2.2917      
6        0.3577       0.3142       2.3140       2.2439      
7        0.3619       0.3113       2.2717       2.2492      
8        0.3677       0.3187       2.2440       2.2224      
9        0.3753       0.3223       2.2222       2.2127      
10       0.3805       0.3265       2.2040       2.1986      
11       0.3866       0.3281       2.1880       2.1955      
12       0.3865       0.3314       2.1763       2.2038      
13       0.3908       0.3308       2.1612       2.1923      
14       0.3907       0.3320       2.1530       2.1957      
15       0.3920       0.3289       2.1466       2.1893      
16       0.3974       0.3315       2.1376       2.1936      
17       0.3924       0.3316       2.1339       2.2098      
18       0.3965       0.3312       2.1280       2.1963      
19       0.3983       0.3323       2.1213       2.1929      
20       0.3976       0.3329       2.1151       2.2151      
