model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_Dropout_Gridsearch_Relu,0.001,Adam,0.2,128,20,899.939376115799,205760,2026-01-08 04:05:46
