Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 19:14:26
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 12
Époques complétées: 18
Meilleure accuracy dev: 0.3014 (30.14%)
Meilleure loss dev: 2.2426
Temps total d'entraînement: 256.01 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2257       0.2166       3.2617       2.8348      
2        0.2736       0.2626       2.9240       2.5384      
3        0.2913       0.2773       2.7808       2.4107      
4        0.3006       0.2881       2.7106       2.3429      
5        0.3074       0.2902       2.6768       2.3082      
6        0.3085       0.2933       2.6571       2.2954      
7        0.3086       0.2915       2.6395       2.2861      
8        0.3099       0.2934       2.6314       2.2713      
9        0.3108       0.2943       2.6280       2.2554      
10       0.3133       0.2981       2.6183       2.2617      
11       0.3158       0.2996       2.6200       2.2579      
12       0.3174       0.3014       2.6145       2.2426      
13       0.3147       0.2980       2.6152       2.2446      
14       0.3149       0.2984       2.6098       2.2467      
15       0.3144       0.2975       2.6124       2.2515      
16       0.3164       0.2949       2.6141       2.2513      
17       0.3160       0.2988       2.6128       2.2533      
18       0.3157       0.2986       2.6144       2.2533      
