Historique d'entraînement - MLP_64_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 09:06:26
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 14
Époques complétées: 20
Meilleure accuracy dev: 0.1884 (18.84%)
Meilleure loss dev: 3.0495
Temps total d'entraînement: 522.52 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1143       0.1119       3.7136       3.4292      
2        0.1334       0.1319       3.5384       3.2847      
3        0.1545       0.1515       3.4626       3.2118      
4        0.1627       0.1604       3.4255       3.1680      
5        0.1733       0.1684       3.3978       3.1364      
6        0.1773       0.1719       3.3791       3.1160      
7        0.1808       0.1762       3.3690       3.0998      
8        0.1840       0.1770       3.3566       3.0820      
9        0.1863       0.1837       3.3505       3.0760      
10       0.1865       0.1801       3.3418       3.0741      
11       0.1887       0.1819       3.3395       3.0648      
12       0.1870       0.1813       3.3346       3.0555      
13       0.1923       0.1838       3.3293       3.0520      
14       0.1945       0.1884       3.3254       3.0495      
15       0.1934       0.1864       3.3249       3.0537      
16       0.1939       0.1849       3.3240       3.0503      
17       0.1927       0.1861       3.3238       3.0453      
18       0.1944       0.1884       3.3186       3.0380      
19       0.1937       0.1874       3.3185       3.0398      
20       0.1962       0.1877       3.3152       3.0352      
