Historique d'entraînement - MLP_256_128_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 01:36:01
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2756 (27.56%)
Meilleure loss dev: 2.4665
Temps total d'entraînement: 717.23 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1562       0.1517       3.4615       3.1620      
2        0.1824       0.1749       3.1945       3.0233      
3        0.2005       0.1919       3.1063       2.9389      
4        0.2172       0.2047       3.0459       2.8744      
5        0.2296       0.2167       2.9994       2.8205      
6        0.2400       0.2269       2.9609       2.7729      
7        0.2483       0.2317       2.9282       2.7322      
8        0.2573       0.2401       2.8987       2.6916      
9        0.2646       0.2464       2.8739       2.6583      
10       0.2664       0.2473       2.8546       2.6348      
11       0.2730       0.2553       2.8378       2.6124      
12       0.2770       0.2568       2.8196       2.5893      
13       0.2815       0.2597       2.8062       2.5675      
14       0.2830       0.2603       2.7905       2.5564      
15       0.2863       0.2627       2.7778       2.5369      
16       0.2873       0.2636       2.7681       2.5249      
17       0.2891       0.2675       2.7561       2.5077      
18       0.2922       0.2689       2.7442       2.4951      
19       0.2960       0.2748       2.7376       2.4803      
20       0.2970       0.2756       2.7274       2.4665      
