Historique d'entraînement - CNN_32_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 22:00:16
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.4126 (41.26%)
Meilleure loss dev: 1.7567
Temps total d'entraînement: 1113.24 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3482       0.3316       2.5252       2.0598      
2        0.3863       0.3588       1.9823       1.9274      
3        0.4039       0.3722       1.8849       1.8767      
4        0.4171       0.3799       1.8298       1.8476      
5        0.4265       0.3866       1.7937       1.8277      
6        0.4349       0.3926       1.7679       1.8109      
7        0.4399       0.3948       1.7458       1.8011      
8        0.4462       0.3998       1.7296       1.7907      
9        0.4477       0.3987       1.7147       1.7866      
10       0.4530       0.4031       1.7032       1.7815      
11       0.4575       0.4051       1.6921       1.7712      
12       0.4597       0.4054       1.6837       1.7705      
13       0.4605       0.4057       1.6726       1.7679      
14       0.4650       0.4066       1.6673       1.7652      
15       0.4667       0.4082       1.6597       1.7648      
16       0.4702       0.4092       1.6535       1.7621      
17       0.4702       0.4096       1.6485       1.7613      
18       0.4747       0.4111       1.6417       1.7578      
19       0.4741       0.4111       1.6358       1.7596      
20       0.4774       0.4126       1.6328       1.7567      
