Historique d'entraînement - CNN_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 16:27:07
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3988 (39.88%)
Meilleure loss dev: 1.8921
Temps total d'entraînement: 440.32 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3805       0.3534       2.2878       1.9634      
2        0.4115       0.3754       1.9061       1.8841      
3        0.4271       0.3852       1.8163       1.8551      
4        0.4356       0.3866       1.7657       1.8530      
5        0.4428       0.3902       1.7255       1.8518      
6        0.4456       0.3909       1.6979       1.8605      
7        0.4475       0.3933       1.6737       1.8639      
8        0.4513       0.3949       1.6612       1.8684      
9        0.4525       0.3936       1.6482       1.8669      
10       0.4543       0.3931       1.6350       1.8752      
11       0.4561       0.3936       1.6252       1.8845      
12       0.4578       0.3927       1.6145       1.8838      
13       0.4615       0.3952       1.6103       1.8831      
14       0.4572       0.3943       1.6006       1.8863      
15       0.4608       0.3966       1.5948       1.9019      
16       0.4603       0.3969       1.5925       1.9014      
17       0.4628       0.3950       1.5871       1.9055      
18       0.4650       0.3977       1.5816       1.8914      
19       0.4620       0.3963       1.5789       1.8975      
20       0.4635       0.3988       1.5739       1.8921      
