Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 10:46:53
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2808 (28.08%)
Meilleure loss dev: 2.4495
Temps total d'entraînement: 624.40 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2084       0.2004       3.1977       2.8907      
2        0.2364       0.2289       2.9086       2.7415      
3        0.2566       0.2420       2.8049       2.6592      
4        0.2670       0.2501       2.7475       2.6162      
5        0.2714       0.2530       2.7067       2.5792      
6        0.2765       0.2578       2.6819       2.5543      
7        0.2837       0.2643       2.6577       2.5311      
8        0.2868       0.2641       2.6410       2.5153      
9        0.2894       0.2651       2.6235       2.5161      
10       0.2911       0.2690       2.6148       2.5022      
11       0.2937       0.2709       2.6008       2.4929      
12       0.2956       0.2736       2.5927       2.4786      
13       0.2958       0.2731       2.5812       2.4697      
14       0.2980       0.2740       2.5759       2.4711      
15       0.2989       0.2773       2.5674       2.4663      
16       0.3017       0.2752       2.5603       2.4636      
17       0.3025       0.2766       2.5550       2.4547      
18       0.3012       0.2761       2.5532       2.4621      
19       0.3055       0.2808       2.5507       2.4495      
20       0.3050       0.2783       2.5440       2.4429      
