epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.1891573626617786,0.1832,3.2722388179018225,2.962794796625773
2,0.23732711214797533,0.22446666666666668,2.8919413631312403,2.767492918173472
3,0.27273232239071266,0.25406666666666666,2.7364559530221193,2.6402965982755027
4,0.2953841026495584,0.2714666666666667,2.6360708501530485,2.5576383749643963
5,0.3101038715769594,0.28176666666666667,2.567689940209534,2.497372110684713
6,0.3239571182580681,0.2948,2.508443768004631,2.446718164285024
7,0.3360995389657279,0.30316666666666664,2.4610612082019077,2.408464026451111
8,0.3426706660001111,0.31153333333333333,2.419665509974197,2.374252454439799
9,0.3490862634005443,0.3146333333333333,2.3869734715226616,2.347293496131897
10,0.35717935899572295,0.3193,2.3613266000457087,2.3224298278490703
11,0.36188968505249125,0.3215,2.334964585436348,2.303179446856181
12,0.36690551574737545,0.32603333333333334,2.3133317139670457,2.2915377020835876
13,0.37268788535244124,0.3286,2.2951667206439286,2.2746522625287375
14,0.3766427817585958,0.33076666666666665,2.2788281893135767,2.2608543674151105
15,0.38183636060656556,0.3335,2.2640946353901787,2.247637609640757
16,0.3834360939843359,0.3333333333333333,2.247350178927266,2.2394745985666913
17,0.3860578792423485,0.3335,2.2401017525189473,2.2329687039057413
18,0.39109592845636837,0.33976666666666666,2.228036837069282,2.22413942416509
19,0.39353996556129534,0.34026666666666666,2.217768423445007,2.2199843009312947
20,0.39343442759540076,0.3399333333333333,2.2077621571575174,2.212386949857076
