Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 21:19:20
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 15
Époques complétées: 20
Meilleure accuracy dev: 0.2089 (20.89%)
Meilleure loss dev: 2.7590
Temps total d'entraînement: 926.85 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1638       0.1584       3.3713       3.1021      
2        0.1848       0.1795       3.1755       2.9663      
3        0.1982       0.1908       3.1090       2.9028      
4        0.2022       0.1982       3.0752       2.8591      
5        0.2073       0.2027       3.0521       2.8342      
6        0.2121       0.2056       3.0426       2.8208      
7        0.2088       0.2007       3.0325       2.8123      
8        0.2086       0.2022       3.0285       2.8066      
9        0.2109       0.2036       3.0212       2.7905      
10       0.2126       0.2061       3.0123       2.7823      
11       0.2134       0.2035       3.0069       2.7815      
12       0.2139       0.2067       3.0029       2.7718      
13       0.2158       0.2061       3.0027       2.7711      
14       0.2133       0.2049       2.9995       2.7669      
15       0.2155       0.2089       2.9951       2.7590      
16       0.2171       0.2064       2.9928       2.7564      
17       0.2137       0.2049       2.9905       2.7646      
18       0.2161       0.2077       2.9912       2.7573      
19       0.2179       0.2086       2.9891       2.7574      
20       0.2189       0.2087       2.9863       2.7567      
