Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_256
============================================================
Date: 2026-01-08 19:06:42
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 16
Époques complétées: 20
Meilleure accuracy dev: 0.3528 (35.28%)
Meilleure loss dev: 2.0815
Temps total d'entraînement: 343.00 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1770       0.1638       3.3311       3.0292      
2        0.2395       0.2184       2.8861       2.7478      
3        0.2843       0.2540       2.6608       2.5698      
4        0.3215       0.2808       2.4885       2.4271      
5        0.3515       0.3003       2.3484       2.3226      
6        0.3754       0.3127       2.2357       2.2385      
7        0.3976       0.3242       2.1390       2.1769      
8        0.4175       0.3312       2.0532       2.1306      
9        0.4385       0.3409       1.9829       2.0942      
10       0.4532       0.3447       1.9193       2.0731      
11       0.4721       0.3487       1.8643       2.0572      
12       0.4857       0.3512       1.8159       2.0504      
13       0.5001       0.3509       1.7657       2.0511      
14       0.5107       0.3495       1.7224       2.0599      
15       0.5246       0.3504       1.6853       2.0707      
16       0.5363       0.3528       1.6476       2.0815      
17       0.5458       0.3498       1.6107       2.1063      
18       0.5567       0.3500       1.5781       2.1217      
19       0.5685       0.3500       1.5438       2.1407      
20       0.5783       0.3476       1.5149       2.1681      
