model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_64_Dropout_Gridsearch_Relu,0.005,Adam,0.4,128,5,597.2312829494476,209920,2026-01-08 07:30:29
