Historique d'entraînement - MLP_256_128_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 11:17:37
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2039 (20.39%)
Meilleure loss dev: 2.9013
Temps total d'entraînement: 701.14 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1479       0.1455       3.5674       3.2670      
2        0.1621       0.1582       3.3922       3.1714      
3        0.1708       0.1663       3.3302       3.1089      
4        0.1796       0.1741       3.2974       3.0739      
5        0.1829       0.1741       3.2734       3.0521      
6        0.1922       0.1834       3.2580       3.0249      
7        0.1917       0.1827       3.2377       2.9995      
8        0.1962       0.1880       3.2278       2.9883      
9        0.1954       0.1899       3.2146       2.9733      
10       0.2031       0.1938       3.2053       2.9613      
11       0.2012       0.1933       3.1971       2.9535      
12       0.2052       0.1943       3.1897       2.9386      
13       0.2065       0.1947       3.1822       2.9368      
14       0.2066       0.1960       3.1791       2.9276      
15       0.2090       0.1985       3.1738       2.9131      
16       0.2091       0.1995       3.1706       2.9194      
17       0.2087       0.1994       3.1620       2.9087      
18       0.2114       0.2028       3.1619       2.9085      
19       0.2125       0.2039       3.1565       2.9013      
20       0.2118       0.2026       3.1526       2.8954      
