model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_Dropout_Gridsearch_Relu,0.005,Adam,0.3,128,6,541.1236093044281,205760,2026-01-08 04:55:19
