Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 00:37:04
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.3184 (31.84%)
Meilleure loss dev: 2.1757
Temps total d'entraînement: 527.87 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1549       0.1513       3.4713       3.1678      
2        0.1854       0.1797       3.1931       3.0226      
3        0.2127       0.2014       3.0891       2.9005      
4        0.2387       0.2254       3.0022       2.7802      
5        0.2584       0.2433       2.9243       2.6705      
6        0.2737       0.2584       2.8564       2.5767      
7        0.2882       0.2700       2.7993       2.4993      
8        0.2968       0.2793       2.7559       2.4376      
9        0.3079       0.2884       2.7173       2.3878      
10       0.3138       0.2968       2.6857       2.3467      
11       0.3157       0.2986       2.6647       2.3145      
12       0.3220       0.3030       2.6393       2.2849      
13       0.3247       0.3047       2.6223       2.2629      
14       0.3260       0.3078       2.6004       2.2458      
15       0.3302       0.3102       2.5884       2.2266      
16       0.3324       0.3125       2.5729       2.2103      
17       0.3339       0.3146       2.5606       2.1976      
18       0.3372       0.3174       2.5514       2.1868      
19       0.3367       0.3184       2.5420       2.1757      
20       0.3379       0.3180       2.5361       2.1704      
