Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 18:38:10
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2917 (29.17%)
Meilleure loss dev: 2.4066
Temps total d'entraînement: 413.78 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1830       0.1738       3.2973       2.9761      
2        0.2223       0.2107       2.9516       2.7982      
3        0.2497       0.2315       2.8232       2.6945      
4        0.2643       0.2398       2.7473       2.6350      
5        0.2748       0.2503       2.6933       2.6005      
6        0.2843       0.2587       2.6530       2.5640      
7        0.2910       0.2628       2.6179       2.5409      
8        0.2966       0.2651       2.5940       2.5180      
9        0.3009       0.2710       2.5705       2.5004      
10       0.3046       0.2727       2.5534       2.4832      
11       0.3097       0.2767       2.5375       2.4729      
12       0.3120       0.2791       2.5216       2.4580      
13       0.3152       0.2818       2.5111       2.4511      
14       0.3188       0.2833       2.4986       2.4365      
15       0.3195       0.2857       2.4870       2.4326      
16       0.3215       0.2852       2.4773       2.4278      
17       0.3221       0.2859       2.4688       2.4223      
18       0.3244       0.2871       2.4626       2.4149      
19       0.3292       0.2917       2.4509       2.4066      
20       0.3290       0.2907       2.4464       2.4034      
