epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.28009220685441316,0.25603333333333333,2.954428341004047,2.5874044540080616
2,0.3598122535133033,0.31193333333333334,2.4329619782142125,2.259648165297001
3,0.4079375659612287,0.33866666666666667,2.1627900084452842,2.103561653482153
4,0.4382825084708104,0.35133333333333333,2.007809256693956,2.0511979108161116
5,0.4632005776814975,0.36013333333333336,1.9064807914721686,2.0150089005206495
6,0.4810587124368161,0.36286666666666667,1.8271233851636821,2.0175223086742644
7,0.4970782647336555,0.3661333333333333,1.7706431413933836,2.0284250305054035
8,0.5116980503249459,0.36473333333333335,1.7255817492464034,2.0476223473853254
9,0.5267566516691663,0.3661,1.6804176030128495,2.057447143311196
10,0.5343664944731433,0.36623333333333336,1.6461718687370641,2.0850886451437116
11,0.5435149697272676,0.3672666666666667,1.614996232966116,2.117198256736106
12,0.5512414597567072,0.3632666666666667,1.5894090199013,2.122838214103212
13,0.55827917569294,0.36236666666666667,1.5660618252167908,2.1635140170442297
14,0.5663722712881186,0.3621666666666667,1.5490479772617907,2.1747348470890775
15,0.57352107982003,0.36483333333333334,1.5260017336728138,2.2012324038972246
16,0.5774759762261845,0.3621666666666667,1.5129563870291043,2.222703472604143
17,0.5827473198911293,0.36296666666666666,1.5077181793987624,2.247402449871631
