Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 10:25:45
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2775 (27.75%)
Meilleure loss dev: 2.4729
Temps total d'entraînement: 624.96 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1393       0.1341       3.4990       3.2228      
2        0.1725       0.1646       3.1714       3.0414      
3        0.1996       0.1903       3.0332       2.9232      
4        0.2153       0.2037       2.9409       2.8479      
5        0.2320       0.2172       2.8779       2.7883      
6        0.2413       0.2247       2.8238       2.7379      
7        0.2518       0.2367       2.7812       2.6959      
8        0.2581       0.2376       2.7439       2.6623      
9        0.2666       0.2469       2.7130       2.6321      
10       0.2724       0.2524       2.6861       2.6078      
11       0.2776       0.2529       2.6617       2.5868      
12       0.2844       0.2591       2.6395       2.5678      
13       0.2871       0.2605       2.6190       2.5488      
14       0.2913       0.2651       2.6031       2.5356      
15       0.2961       0.2688       2.5854       2.5217      
16       0.2994       0.2707       2.5714       2.5097      
17       0.3027       0.2715       2.5577       2.4998      
18       0.3019       0.2726       2.5439       2.4929      
19       0.3079       0.2743       2.5326       2.4814      
20       0.3098       0.2775       2.5225       2.4729      
