model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_Dropout_Gridsearch_Tanh,0.005,Adam,0.4,128,12,794.1104183197021,205760,2026-01-08 15:38:45
