Historique d'entraînement - CNN_32_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 22:20:06
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3880 (38.80%)
Meilleure loss dev: 1.8894
Temps total d'entraînement: 1167.51 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3745       0.3527       2.2978       1.9824      
2        0.3997       0.3699       1.9431       1.9017      
3        0.4141       0.3790       1.8663       1.8717      
4        0.4243       0.3857       1.8264       1.8557      
5        0.4290       0.3854       1.7976       1.8527      
6        0.4305       0.3866       1.7790       1.8570      
7        0.4299       0.3861       1.7622       1.8564      
8        0.4335       0.3854       1.7532       1.8586      
9        0.4352       0.3861       1.7462       1.8547      
10       0.4355       0.3873       1.7368       1.8589      
11       0.4342       0.3858       1.7319       1.8642      
12       0.4348       0.3836       1.7259       1.8711      
13       0.4363       0.3873       1.7212       1.8739      
14       0.4375       0.3877       1.7191       1.8740      
15       0.4386       0.3868       1.7125       1.8715      
16       0.4336       0.3848       1.7118       1.8849      
17       0.4374       0.3859       1.7109       1.8823      
18       0.4379       0.3864       1.7053       1.8863      
19       0.4353       0.3857       1.7043       1.8832      
20       0.4399       0.3880       1.7007       1.8894      
