Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 23:54:47
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3347 (33.47%)
Meilleure loss dev: 2.0660
Temps total d'entraînement: 527.63 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2387       0.2280       3.1620       2.7454      
2        0.2979       0.2807       2.7294       2.4056      
3        0.3213       0.3034       2.5520       2.2539      
4        0.3336       0.3124       2.4677       2.1878      
5        0.3384       0.3187       2.4261       2.1554      
6        0.3423       0.3215       2.4029       2.1356      
7        0.3454       0.3241       2.3807       2.1079      
8        0.3495       0.3301       2.3654       2.0932      
9        0.3518       0.3304       2.3527       2.0873      
10       0.3520       0.3323       2.3449       2.0874      
11       0.3544       0.3321       2.3388       2.0809      
12       0.3533       0.3299       2.3336       2.0803      
13       0.3522       0.3293       2.3337       2.0812      
14       0.3559       0.3311       2.3304       2.0751      
15       0.3534       0.3314       2.3285       2.0715      
16       0.3569       0.3325       2.3221       2.0736      
17       0.3565       0.3325       2.3224       2.0723      
18       0.3584       0.3337       2.3223       2.0633      
19       0.3589       0.3327       2.3188       2.0660      
20       0.3570       0.3347       2.3173       2.0660      
