Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-07 18:18:00
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3026 (30.26%)
Meilleure loss dev: 2.3525
Temps total d'entraînement: 1155.86 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2128       0.2050       3.1478       2.8472      
2        0.2549       0.2418       2.8028       2.6489      
3        0.2762       0.2587       2.6705       2.5579      
4        0.2890       0.2690       2.5969       2.5025      
5        0.3018       0.2791       2.5475       2.4675      
6        0.3075       0.2806       2.5116       2.4407      
7        0.3134       0.2898       2.4832       2.4154      
8        0.3196       0.2912       2.4632       2.4082      
9        0.3226       0.2925       2.4482       2.3953      
10       0.3264       0.2959       2.4366       2.3929      
11       0.3282       0.2956       2.4207       2.3883      
12       0.3295       0.2966       2.4109       2.3785      
13       0.3307       0.2976       2.4014       2.3705      
14       0.3331       0.2949       2.3910       2.3698      
15       0.3342       0.2971       2.3858       2.3716      
16       0.3361       0.2989       2.3773       2.3645      
17       0.3373       0.2996       2.3753       2.3547      
18       0.3379       0.3001       2.3673       2.3577      
19       0.3368       0.2988       2.3644       2.3572      
20       0.3415       0.3026       2.3592       2.3525      
