Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 00:28:16
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.2690 (26.90%)
Meilleure loss dev: 2.4131
Temps total d'entraînement: 527.86 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2084       0.1970       3.3234       2.9288      
2        0.2414       0.2263       3.0498       2.7060      
3        0.2566       0.2417       2.9414       2.5998      
4        0.2638       0.2491       2.8871       2.5489      
5        0.2715       0.2575       2.8590       2.4909      
6        0.2730       0.2560       2.8388       2.4775      
7        0.2716       0.2591       2.8270       2.4615      
8        0.2762       0.2600       2.8199       2.4419      
9        0.2789       0.2633       2.8128       2.4390      
10       0.2802       0.2629       2.8086       2.4331      
11       0.2761       0.2604       2.8117       2.4470      
12       0.2795       0.2640       2.8135       2.4409      
13       0.2789       0.2630       2.8108       2.4315      
14       0.2771       0.2644       2.8065       2.4500      
15       0.2797       0.2653       2.8148       2.4267      
16       0.2793       0.2634       2.8045       2.4426      
17       0.2827       0.2633       2.8120       2.4159      
18       0.2862       0.2690       2.8043       2.4131      
19       0.2766       0.2624       2.8066       2.4348      
20       0.2762       0.2614       2.8128       2.4476      
