Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 18:45:08
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2842 (28.42%)
Meilleure loss dev: 2.4098
Temps total d'entraînement: 410.57 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2007       0.1897       3.2284       2.9142      
2        0.2356       0.2214       2.9226       2.7532      
3        0.2526       0.2338       2.8160       2.6765      
4        0.2647       0.2460       2.7518       2.6296      
5        0.2766       0.2552       2.7022       2.5813      
6        0.2825       0.2589       2.6669       2.5564      
7        0.2870       0.2619       2.6424       2.5302      
8        0.2926       0.2670       2.6196       2.5110      
9        0.2943       0.2674       2.6024       2.5017      
10       0.2989       0.2703       2.5838       2.4905      
11       0.3002       0.2724       2.5721       2.4755      
12       0.3017       0.2709       2.5565       2.4711      
13       0.3042       0.2735       2.5462       2.4561      
14       0.3049       0.2763       2.5347       2.4492      
15       0.3091       0.2768       2.5251       2.4464      
16       0.3038       0.2740       2.5168       2.4485      
17       0.3104       0.2810       2.5103       2.4288      
18       0.3102       0.2794       2.5015       2.4217      
19       0.3143       0.2833       2.4949       2.4169      
20       0.3154       0.2842       2.4910       2.4098      
