model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_64_Dropout_Gridsearch_Relu,0.005,Adam,0.3,128,13,502.7039749622345,8320,2026-01-07 23:05:04
