epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.2739210131644726,0.25243333333333334,3.0015836517778625,2.6053075810696216
2,0.3454202077431539,0.3010333333333333,2.515501548486478,2.323021003540526
3,0.38959062378492476,0.3288,2.287187655766805,2.169009042800741
4,0.4179525634616453,0.3462,2.14151978018272,2.0986412438940496
5,0.4385657945897906,0.3506666666666667,2.04454325926414,2.0774593221380355
6,0.4568571904682553,0.35486666666666666,1.9729843544638064,2.060261890736032
7,0.4712436816086208,0.35523333333333335,1.9149869053433275,2.0599059602047536
8,0.4833749930567128,0.35773333333333335,1.8749009883395304,2.074231820918144
9,0.49728934066544467,0.3588,1.8339950153822584,2.0752688189770314
10,0.5033050047214354,0.35686666666666667,1.7975527392945225,2.089348344599947
11,0.5150586013442204,0.3618,1.7693706053575897,2.0930771822625016
12,0.5233016719435649,0.36046666666666666,1.7465248310404968,2.1089365943949274
13,0.5323390546020108,0.3572666666666667,1.7272883902734786,2.133471090235609
14,0.534766427817586,0.35413333333333336,1.7030592690822328,2.1741185188293457
15,0.5415541854135422,0.36093333333333333,1.685471439242956,2.1709809526484065
16,0.5458090318280286,0.3577,1.6773886006185157,2.188055092223147
17,0.5508304171526968,0.35373333333333334,1.6574347470784407,2.1982095545910774
