Historique d'entraînement - MLP_256_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 09:49:47
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 17
Époques complétées: 20
Meilleure accuracy dev: 0.2870 (28.70%)
Meilleure loss dev: 2.4551
Temps total d'entraînement: 507.32 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1271       0.1233       3.6357       3.3533      
2        0.1808       0.1761       3.3786       3.0937      
3        0.2173       0.2096       3.2252       2.9038      
4        0.2422       0.2327       3.1173       2.7721      
5        0.2506       0.2402       3.0414       2.6826      
6        0.2588       0.2486       2.9846       2.6231      
7        0.2654       0.2544       2.9512       2.5827      
8        0.2780       0.2666       2.9215       2.5572      
9        0.2761       0.2621       2.9047       2.5392      
10       0.2852       0.2715       2.8873       2.5231      
11       0.2842       0.2714       2.8765       2.5143      
12       0.2850       0.2712       2.8632       2.5015      
13       0.2873       0.2774       2.8560       2.4827      
14       0.2902       0.2774       2.8467       2.4789      
15       0.2965       0.2824       2.8388       2.4761      
16       0.2990       0.2851       2.8341       2.4643      
17       0.3050       0.2870       2.8269       2.4551      
18       0.3025       0.2862       2.8203       2.4518      
19       0.3039       0.2835       2.8178       2.4517      
20       0.2967       0.2799       2.8136       2.4590      
