epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.44228753426866635,0.45673125,1.8377252044716177,1.593047583848238
2,0.47277992796860724,0.48093541666666667,1.6097466164200667,1.4974859404067198
3,0.4900889641455679,0.49301875,1.4996025577402772,1.4464440622677406
4,0.5007176261893242,0.4992333333333333,1.4350217723049572,1.4166123965134223
5,0.50844722625383,0.5045479166666667,1.3953552843741934,1.3990901333590349
6,0.5146905069074881,0.5077416666666666,1.3607951324479388,1.386032462740938
7,0.5197296806966618,0.51055,1.3295659490547846,1.3763488065451384
8,0.5243458716336075,0.5126958333333334,1.3084912760308975,1.367700824017326
9,0.5285515105090577,0.5149104166666667,1.2868468166699056,1.3607061612109344
10,0.5318325673278503,0.51665625,1.2679751344503154,1.3551668005685011
11,0.5352785840993388,0.5179479166666666,1.254493871320203,1.350778927281499
12,0.5379297021985702,0.5191125,1.2407259481602722,1.3481072853008906
13,0.5405243777885287,0.5199270833333334,1.2296291029729578,1.346583217382431
14,0.5424716443584369,0.5206479166666667,1.2200453655508328,1.345049758007129
15,0.5440963823039294,0.5214291666666667,1.21182963940314,1.3447057078282039
16,0.5452836908025587,0.52091875,1.2036884363551728,1.3451265336324771
17,0.5472296135031984,0.5213458333333333,1.195285690658678,1.3445926196873188
18,0.5487703596194162,0.5214583333333334,1.1879832079977568,1.3448068658510843
19,0.5588708810406924,0.52790625,1.1850198073338294,1.3304205620040497
20,0.5594453851529323,0.5279125,1.1715849211022162,1.3307841560492912
21,0.5603017658442186,0.5278395833333334,1.163875234109025,1.3314292076975107
22,0.5610788582486695,0.5277729166666667,1.1572133352142233,1.3321210796634355
23,0.5669707170886417,0.5311583333333333,1.1693586524417026,1.3213998038321733
24,0.5674733241950223,0.5312625,1.1592669365267485,1.3207086162020762
25,0.5679376310272537,0.5311833333333333,1.1530584686047525,1.3203079499304295
26,0.5687708299736601,0.5317854166666667,1.1481967448567558,1.3201747770110766
27,0.569118556146858,0.5317208333333333,1.144072226531801,1.3202066319684187
28,0.5695291082083535,0.5317625,1.1403165754752949,1.3201848144332569
29,0.5699242057732624,0.5317354166666667,1.1368280919278113,1.3203493639826775
30,0.5740330860613879,0.53396875,1.1600395868719124,1.3104484329620998
31,0.5741066629038327,0.5339520833333333,1.154075978664812,1.30962845236063
32,0.573766328011611,0.5334708333333333,1.1501336662129424,1.3091594820221266
33,0.5748407514916949,0.5346791666666667,1.1470452882036652,1.3087483456979194
34,0.5746223727355803,0.53436875,1.1444659739842862,1.3084405058374007
35,0.5752711256248992,0.53491875,1.142221960718695,1.3081408402572074
36,0.5754945438907703,0.5351083333333333,1.1402516212485803,1.307949244355162
37,0.5752795248078267,0.53475625,1.1385274752899428,1.307738629480203
38,0.5755970139224856,0.53485625,1.1369401185673518,1.3075569541503986
39,0.5754061844863732,0.5344729166666666,1.1354496285824878,1.307403670748075
40,0.5777969279148525,0.5367895833333334,1.1752321289856642,1.3003662218650183
41,0.5775476401655647,0.5369354166666667,1.1733643037383092,1.2994266532361507
42,0.5774075417943343,0.5370645833333333,1.1713803143640633,1.2988554753363133
43,0.5772778584099338,0.53710625,1.1696253308202342,1.2983916754523912
44,0.576744006343063,0.5368020833333333,1.168109749562395,1.2979401404658952
45,0.5765797183250013,0.536875,1.166655516920772,1.2975124201426904
46,0.5774549131860452,0.5386979166666667,1.217806919773513,1.2927690725773573
47,0.5774360990162877,0.5394083333333334,1.2181266059921938,1.2922275356948376
48,0.5772902892006666,0.53959375,1.2168180730905875,1.2920283662776153
49,0.5770124442294253,0.53966875,1.2149556071357035,1.2919668883085251
50,0.576886120518196,0.5396083333333334,1.2130359877144925,1.291921683276693
