epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.39624507026606676,0.38806666666666667,2.4197295148559963,1.8932994116089745
2,0.4447092151308115,0.4238166666666667,1.7375345890775424,1.729338047346835
3,0.4665166916625007,0.43616666666666665,1.5987143608924548,1.6818317596846297
4,0.47900627673165586,0.4426833333333333,1.5243910563784564,1.6686097904563204
5,0.49213186691107036,0.44931666666666664,1.4749895925204863,1.6644516186927683
6,0.49787813142254067,0.4459166666666667,1.4371221879602454,1.6759400794755166
7,0.5040215519635616,0.44575,1.4087449457990373,1.6825245936542177
8,0.5078014775315225,0.44608333333333333,1.3828762276631168,1.6997865555382996
9,0.5136532800088874,0.4470166666666667,1.3635624521065979,1.7045468008086118
10,0.5146336721657502,0.4474666666666667,1.348915837686595,1.7178476972620624
11,0.5211686941065378,0.45026666666666665,1.3353958407458655,1.7188933275655898
12,0.5242681775259679,0.45008333333333334,1.3224603113990807,1.7271656777812983
13,0.5234155418541354,0.4478,1.3109131613491356,1.7377553563128147
14,0.5285924568127535,0.44971666666666665,1.3020583068057392,1.7323524592273525
15,0.5316891629172915,0.447,1.2997723828207925,1.7234830520808824
16,0.5359245681275343,0.4528,1.2882358218019134,1.7266626828260767
17,0.5329972782314059,0.4487833333333333,1.282279951946192,1.7403303341570693
18,0.5295645170249403,0.4434166666666667,1.280284529854469,1.745610738868144
19,0.533502749541743,0.4462833333333333,1.2782262184422422,1.7396747058134343
20,0.5402516247292118,0.4481,1.2690175111676043,1.7419777999300439
