Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 19:10:10
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3364 (33.64%)
Meilleure loss dev: 2.0630
Temps total d'entraînement: 285.27 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2109       0.2017       3.2673       2.9053      
2        0.2710       0.2546       2.9091       2.5667      
3        0.3040       0.2864       2.7280       2.3793      
4        0.3184       0.3001       2.6264       2.2872      
5        0.3265       0.3098       2.5730       2.2318      
6        0.3317       0.3132       2.5345       2.1910      
7        0.3359       0.3175       2.5113       2.1666      
8        0.3402       0.3193       2.4924       2.1439      
9        0.3415       0.3207       2.4777       2.1348      
10       0.3433       0.3256       2.4638       2.1153      
11       0.3435       0.3261       2.4525       2.1013      
12       0.3470       0.3257       2.4449       2.0966      
13       0.3464       0.3278       2.4383       2.0868      
14       0.3490       0.3291       2.4316       2.0832      
15       0.3490       0.3295       2.4294       2.0801      
16       0.3518       0.3310       2.4247       2.0792      
17       0.3531       0.3321       2.4236       2.0724      
18       0.3518       0.3316       2.4220       2.0701      
19       0.3520       0.3350       2.4187       2.0710      
20       0.3544       0.3364       2.4150       2.0630      
