Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 22:18:50
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 12
Époques complétées: 18
Meilleure accuracy dev: 0.1635 (16.35%)
Meilleure loss dev: 3.0230
Temps total d'entraînement: 865.02 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1433       0.1400       3.5005       3.2199      
2        0.1518       0.1444       3.3723       3.1428      
3        0.1602       0.1528       3.3319       3.1038      
4        0.1556       0.1492       3.3154       3.0930      
5        0.1647       0.1577       3.3033       3.0824      
6        0.1620       0.1612       3.2968       3.0633      
7        0.1650       0.1607       3.2896       3.0567      
8        0.1642       0.1565       3.2883       3.0477      
9        0.1646       0.1579       3.2847       3.0526      
10       0.1635       0.1630       3.2831       3.0310      
11       0.1652       0.1601       3.2862       3.0295      
12       0.1675       0.1635       3.2821       3.0230      
13       0.1676       0.1610       3.2873       3.0454      
14       0.1615       0.1560       3.2842       3.0453      
15       0.1642       0.1601       3.2906       3.0358      
16       0.1599       0.1553       3.2865       3.0545      
17       0.1710       0.1627       3.2842       3.0311      
18       0.1641       0.1626       3.2861       3.0733      
