Historique d'entraînement - LSTMHiddenState_Dropout_Tanh_Gridsearch_64
============================================================
Date: 2026-01-08 02:53:37
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 15
Époques complétées: 20
Meilleure accuracy dev: 0.3205 (32.05%)
Meilleure loss dev: 2.2973
Temps total d'entraînement: 1174.62 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2152       0.2023       3.1378       2.8735      
2        0.2721       0.2537       2.8331       2.6561      
3        0.2992       0.2810       2.6841       2.5236      
4        0.3109       0.2875       2.5944       2.4509      
5        0.3209       0.2943       2.5414       2.4023      
6        0.3280       0.3034       2.5056       2.3750      
7        0.3329       0.3055       2.4805       2.3528      
8        0.3373       0.3074       2.4602       2.3341      
9        0.3398       0.3105       2.4467       2.3248      
10       0.3444       0.3148       2.4328       2.3138      
11       0.3432       0.3153       2.4175       2.3092      
12       0.3465       0.3135       2.4154       2.3069      
13       0.3519       0.3182       2.4046       2.2914      
14       0.3510       0.3194       2.4014       2.2928      
15       0.3531       0.3205       2.3940       2.2973      
16       0.3527       0.3180       2.3884       2.2896      
17       0.3512       0.3162       2.3857       2.2874      
18       0.3545       0.3204       2.3830       2.2838      
19       0.3526       0.3178       2.3831       2.2797      
20       0.3558       0.3186       2.3757       2.2866      
