Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 00:19:28
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3146 (31.46%)
Meilleure loss dev: 2.1466
Temps total d'entraînement: 527.01 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2232       0.2086       3.2413       2.8329      
2        0.2749       0.2588       2.8891       2.5225      
3        0.3000       0.2851       2.7344       2.3642      
4        0.3101       0.2930       2.6488       2.2812      
5        0.3145       0.2977       2.6034       2.2405      
6        0.3230       0.3049       2.5731       2.2167      
7        0.3232       0.3062       2.5565       2.1995      
8        0.3261       0.3063       2.5416       2.1805      
9        0.3278       0.3083       2.5342       2.1791      
10       0.3249       0.3098       2.5257       2.1759      
11       0.3295       0.3118       2.5196       2.1659      
12       0.3290       0.3106       2.5142       2.1638      
13       0.3296       0.3117       2.5148       2.1592      
14       0.3300       0.3095       2.5100       2.1588      
15       0.3312       0.3111       2.5078       2.1558      
16       0.3338       0.3130       2.5055       2.1526      
17       0.3333       0.3130       2.5083       2.1455      
18       0.3333       0.3113       2.5045       2.1494      
19       0.3331       0.3125       2.4999       2.1525      
20       0.3338       0.3146       2.5003       2.1466      
