epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.16430039437871466,0.15493333333333334,3.3646016034490263,3.057309220699554
2,0.22720102205188025,0.20096666666666665,2.9346354961734167,2.8402159508238447
3,0.275815141920791,0.227,2.720387803466081,2.721286728027019
4,0.3231405876798311,0.25003333333333333,2.5327465293588753,2.6698376472960126
5,0.3639560073321113,0.2586333333333333,2.3701475492672626,2.653061061209821
6,0.4016719435649614,0.266,2.217432355152095,2.6824098181217275
7,0.4316502805088041,0.2727333333333333,2.0826839295870543,2.7237527725544384
8,0.46167305449091817,0.2746,1.9670982439634896,2.7854370203424006
9,0.4856301727489863,0.2725,1.8632553816688933,2.8588632806818537
10,0.5088540798755763,0.2736,1.768729106788527,2.954643420970186
11,0.5279064600344388,0.2758333333333333,1.6919700647806901,3.0319891848462692
12,0.5457757040493251,0.27563333333333334,1.6234229293035631,3.084185958415904
13,0.5607565405765705,0.27466666666666667,1.5665564083764971,3.1697828394301393
14,0.5777259345664612,0.275,1.5159718975922531,3.2652875819104783
15,0.5885519080153307,0.27776666666666666,1.4749390475700828,3.2957874237222873
16,0.5961006498916848,0.27746666666666664,1.4314240326505225,3.322964935099825
17,0.608065322446259,0.27513333333333334,1.398094438540656,3.3958757999095512
18,0.6211242570682663,0.2804,1.3712599011033497,3.4273253248092974
19,0.6242348497472644,0.27873333333333333,1.3443082762510115,3.4955718476721582
20,0.6339943342776204,0.27996666666666664,1.3241811248962982,3.487311516416834
