epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.4617141724453045,0.47456458333333335,1.8030471731281377,1.470085438589255
2,0.494757230016664,0.5043354166666667,1.5627906613995415,1.3787158445765575
3,0.5130200774068698,0.5193583333333334,1.48168750178866,1.329099680731694
4,0.520386160834274,0.5237583333333333,1.4511454982928955,1.3039829372117917
5,0.5275886281782508,0.5286604166666666,1.4086057241226468,1.282835513104995
6,0.5321298984034833,0.533025,1.385134323435339,1.2725881521900495
7,0.5374677471375584,0.5364083333333334,1.377671505446237,1.2595145424207053
8,0.5409127560070957,0.5381583333333333,1.3672218420259656,1.251223592956861
9,0.5455958044401441,0.5416145833333333,1.3471716834388006,1.241563376163443
10,0.5466769472665699,0.5413979166666667,1.3669623206596386,1.2358687220762172
11,0.549449013599957,0.5435979166666667,1.377604132736534,1.231916426618894
12,0.5528782320055905,0.5461458333333333,1.396257670545562,1.225060280536612
13,0.5535760361232059,0.5455375,1.3407160059733803,1.222241119419535
14,0.5554154571843251,0.5467708333333333,1.3422236300411743,1.2179915327578783
15,0.557561616405956,0.5483291666666666,1.3444312090716748,1.2147152911871673
16,0.5575095414718056,0.5474520833333333,1.3378844352468453,1.2138602723677954
17,0.5604983067247218,0.5500895833333334,1.316706476393345,1.210405752559503
18,0.5563454147180562,0.5462666666666667,1.3609332643501864,1.2194925593833128
19,0.5591037063914422,0.5484583333333334,1.3177321839140372,1.2129772475610177
20,0.5575431382035155,0.5474333333333333,1.3668506906102238,1.2180955947687229
21,0.5612041740579476,0.5496229166666666,1.30993643177809,1.2094589254508417
22,0.5612485217438048,0.5491541666666667,1.3283148020515916,1.2098997766772905
23,0.5618606541955599,0.5493625,1.3285233307933904,1.210014854123195
24,0.5629753937536957,0.55051875,1.3239627284093876,1.2101380664855241
25,0.562885354512713,0.5495708333333333,1.3033800433056042,1.2078938059508801
26,0.5647738268021287,0.5505291666666666,1.2997438502183567,1.205855123574535
27,0.5648463957426222,0.55005625,1.2997675362272394,1.2043563743432364
28,0.5644647368703972,0.5502458333333333,1.3247733927029348,1.2071737583726645
29,0.5671339972047519,0.5523875,1.301600915175538,1.2011583471049865
30,0.5654783502660861,0.5506604166666667,1.3075957331514856,1.2055842079222203
31,0.5665013707466537,0.5515958333333333,1.308531299388605,1.2041564748932918
32,0.5658072622695264,0.551125,1.3292304881475177,1.2050001497069995
33,0.5653862952212009,0.5508125,1.3280775233687752,1.2069161997487148
34,0.5657965113153792,0.5514979166666667,1.3153876838445424,1.2066587692747512
35,0.5625141106273182,0.54846875,1.3906460179351983,1.2132911839832863
36,0.5666334059022738,0.5512645833333333,1.3169681558402384,1.2061007714519898
37,0.5655835080363383,0.5503708333333334,1.3277477923158756,1.207438596089681
38,0.5656446540880503,0.5507479166666667,1.340949976708531,1.2108482973029215
39,0.5664536633876257,0.5515354166666666,1.3377252497206928,1.2095493654410043
40,0.5656278557221953,0.550325,1.3531539329635165,1.2113029976685843
41,0.5671249260871902,0.55115625,1.3358086060869,1.2085569594055414
42,0.5666444928237381,0.5511958333333333,1.339115454360147,1.209299762547016
43,0.5665961135300758,0.5513625,1.330888839147617,1.2064834554990134
44,0.5664503037144547,0.5508395833333334,1.3537922038461765,1.2069911646346252
45,0.5672468822232973,0.5504520833333333,1.3553691670964298,1.206687980145216
46,0.5645625033596732,0.54935,1.3616634365452749,1.215405540416638
47,0.5669189781218084,0.5509791666666667,1.3436675128377762,1.207463547339042
48,0.5660064908885664,0.550125,1.357796166241069,1.2082549465199313
49,0.5675052410901468,0.5508479166666667,1.3453855132311834,1.2081188493718704
50,0.5666055206149546,0.55044375,1.3428448387789254,1.2088398337364197
