Historique d'entraînement - LSTMHiddenState_Dropout_Tanh_Gridsearch_64
============================================================
Date: 2026-01-08 03:13:33
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3153 (31.53%)
Meilleure loss dev: 2.3538
Temps total d'entraînement: 1178.51 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1630       0.1578       3.3942       3.0840      
2        0.2010       0.1892       3.0395       2.9213      
3        0.2270       0.2112       2.9166       2.8222      
4        0.2485       0.2301       2.8325       2.7466      
5        0.2656       0.2455       2.7683       2.6854      
6        0.2791       0.2578       2.7140       2.6351      
7        0.2905       0.2664       2.6661       2.5893      
8        0.3001       0.2717       2.6246       2.5521      
9        0.3090       0.2779       2.5917       2.5221      
10       0.3165       0.2840       2.5635       2.4961      
11       0.3231       0.2876       2.5377       2.4767      
12       0.3266       0.2922       2.5158       2.4637      
13       0.3329       0.2963       2.5005       2.4423      
14       0.3379       0.3013       2.4853       2.4267      
15       0.3424       0.3038       2.4666       2.4140      
16       0.3464       0.3071       2.4515       2.4014      
17       0.3496       0.3101       2.4386       2.3860      
18       0.3518       0.3116       2.4284       2.3762      
19       0.3574       0.3149       2.4135       2.3646      
20       0.3596       0.3153       2.4036       2.3538      
