Historique d'entraînement - MLP_512_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 02:46:05
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2496 (24.96%)
Meilleure loss dev: 2.6781
Temps total d'entraînement: 709.35 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1994       0.1863       3.2509       2.9909      
2        0.2168       0.2017       3.0562       2.9061      
3        0.2301       0.2124       2.9938       2.8551      
4        0.2354       0.2123       2.9562       2.8265      
5        0.2447       0.2204       2.9291       2.8001      
6        0.2475       0.2226       2.9094       2.7773      
7        0.2554       0.2279       2.8904       2.7680      
8        0.2571       0.2307       2.8794       2.7528      
9        0.2612       0.2340       2.8688       2.7434      
10       0.2655       0.2341       2.8579       2.7409      
11       0.2616       0.2324       2.8513       2.7382      
12       0.2677       0.2369       2.8421       2.7215      
13       0.2715       0.2413       2.8340       2.7108      
14       0.2730       0.2419       2.8297       2.7090      
15       0.2747       0.2418       2.8238       2.7174      
16       0.2772       0.2435       2.8180       2.6939      
17       0.2801       0.2460       2.8103       2.7024      
18       0.2804       0.2443       2.8074       2.6962      
19       0.2827       0.2496       2.8093       2.6781      
20       0.2818       0.2462       2.8044       2.6918      
