epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.2897711390635919,0.29641666666666666,2.898735201274704,2.3160943046212195
2,0.33713749126484976,0.3454479166666667,2.5544715572372554,2.0628951527178288
3,0.3572595817878837,0.3669395833333333,2.4623110239882977,1.949852785219749
4,0.37269224049884425,0.382775,2.369939865463726,1.864923577507337
5,0.3810867198838897,0.39190416666666666,2.3113772816653215,1.8124604982634385
6,0.3871751196043649,0.39808958333333333,2.255624222963658,1.7714460864663124
7,0.39234700048379295,0.40406041666666664,2.2176630283947714,1.7421924715240797
8,0.39564619953770896,0.40774791666666665,2.1839491068856365,1.721312589198351
9,0.4003914019244208,0.41244166666666665,2.16020335468783,1.6957153213520846
10,0.4022126807504166,0.41427916666666664,2.138678553242951,1.6817724886039893
11,0.40498810675697466,0.41792291666666664,2.123691019653113,1.6686144831279914
12,0.40651003870343494,0.4196166666666667,2.1060888829710183,1.6580688218275705
13,0.4090308014836317,0.4226916666666667,2.094254118626575,1.6459436915814876
14,0.4117931247648229,0.42533125,2.0850852359490464,1.637512717396021
15,0.412523517712197,0.4255875,2.074363622082373,1.6271951111654441
16,0.4138398376605924,0.42728125,2.0678502536676935,1.6214307149251301
17,0.41686387948180403,0.43061666666666665,2.058536027196193,1.6156849761803944
18,0.4179571171316454,0.43140833333333334,2.055256761277647,1.6124823172887166
19,0.4191175482449067,0.4332625,2.0478152292544385,1.6053130701184273
20,0.4205884131591679,0.4340541666666667,2.0440815632320066,1.6021786411603292
