Historique d'entraînement - CNN_64_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-09 21:30:17
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 12
Époques complétées: 18
Meilleure accuracy dev: 0.1750 (17.50%)
Meilleure loss dev: 2.9903
Temps total d'entraînement: 497.82 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1234       0.1223       3.7104       3.3322      
2        0.1386       0.1373       3.3658       3.2617      
3        0.1423       0.1415       3.3288       3.2733      
4        0.1436       0.1418       3.3093       3.2728      
5        0.1396       0.1369       3.3052       3.2985      
6        0.1414       0.1403       3.2910       3.3097      
7        0.1602       0.1567       3.2173       3.1060      
8        0.1753       0.1718       3.1423       3.0206      
9        0.1764       0.1736       3.1208       3.0372      
10       0.1644       0.1634       3.1143       3.0259      
11       0.1722       0.1683       3.1148       3.0546      
12       0.1766       0.1750       3.1142       2.9903      
13       0.1700       0.1651       3.1159       3.0378      
14       0.1740       0.1699       3.1112       3.0149      
15       0.1692       0.1683       3.1165       3.0275      
16       0.1753       0.1739       3.1178       2.9982      
17       0.1736       0.1696       3.1151       3.0406      
18       0.1774       0.1739       3.1142       3.0565      
