epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.1283730489362884,0.11823333333333333,4.088385208161584,4.0681017955144245
2,0.15042492917847025,0.1364,4.052398982800935,4.050366155306498
3,0.17074931955785147,0.1487,4.032949588965841,4.037588405609131
4,0.18468033105593512,0.1581,4.016925050941531,4.028133344650269
5,0.19927789812808977,0.16823333333333335,4.004266460186226,4.017660291989644
6,0.20902071876909403,0.17556666666666668,3.9938707318662607,4.010852754116058
7,0.21725823473865466,0.18203333333333332,3.985048082066375,4.004567070802053
8,0.22425706826640004,0.1851,3.978000922876712,4.001805249849955
9,0.2308726323390546,0.18703333333333333,3.9716874073747124,3.999196664492289
10,0.23382214075431873,0.18793333333333334,3.967098387324579,3.9982935508092243
11,0.2390157196022885,0.19016666666666668,3.9625320216625353,3.9950006365776063
12,0.24378159195689608,0.19273333333333334,3.9592147243320115,3.9932017087936402
13,0.24706993278897962,0.19573333333333334,3.9549230426302246,3.9906673272450766
14,0.2505971227017719,0.19596666666666668,3.9523271873717163,3.989920127391815
15,0.2533522190745987,0.19766666666666666,3.9501382069574498,3.9893890301386516
16,0.2553407765372438,0.1974,3.946308914644236,3.9879979332288107
17,0.2584680331055935,0.19983333333333334,3.9441733578235487,3.9862806757291156
18,0.26099538965727936,0.2008,3.9416434890345524,3.9855626900990804
19,0.2608954063211687,0.19746666666666668,3.9397376990384343,3.9879932085673016
20,0.2660278842415153,0.2003,3.937736061471321,3.985698409875234
21,0.26773315558518024,0.1996,3.935930530120131,3.985324227809906
22,0.2693273343331667,0.2009,3.9339430919974796,3.9844316879908246
23,0.27040493251124814,0.20106666666666667,3.9322436635183826,3.983994722366333
24,0.2716158418041438,0.20123333333333332,3.931275719090512,3.984732703367869
25,0.2723601621951897,0.20216666666666666,3.9286386755364755,3.983433961868286
26,0.2759540076653891,0.20323333333333332,3.9279671772034876,3.982355841000875
27,0.27783702716213965,0.2048,3.9258768631150516,3.9810969909032186
28,0.2792978947953119,0.20406666666666667,3.924457177561076,3.981306314468384
29,0.28127534299838913,0.2067,3.9228755258787373,3.9786826173464456
30,0.2809642837304894,0.2064,3.9208970499170785,3.9788579106330872
31,0.283136143976004,0.20643333333333333,3.9208210115617663,3.978720219930013
32,0.28580236627228794,0.20623333333333332,3.920173322064725,3.9791501720746356
33,0.28488029772815643,0.20683333333333334,3.918986766952557,3.9789682547251384
34,0.2863522746208965,0.21036666666666667,3.916853590355025,3.9760616699854534
35,0.2868133088929623,0.2077,3.9165475771367717,3.977932035923004
36,0.2891351441426429,0.20953333333333332,3.9164000931208816,3.9764701684315997
37,0.2892462367383214,0.2092,3.9155101208145267,3.976867405573527
38,0.2896961617508193,0.20613333333333334,3.914440998410254,3.9784650087356566
39,0.2909403988224185,0.21016666666666667,3.914023860339643,3.97529087861379
40,0.2930400488807421,0.21053333333333332,3.9127059180980903,3.9747400999069216
41,0.2920179970004999,0.21003333333333332,3.9126926802532163,3.975593372186025
42,0.2939121257568183,0.2081,3.910624693635428,3.976730732123057
43,0.2948119757818141,0.21073333333333333,3.909928591297604,3.9752242803573608
44,0.29631172582347387,0.21176666666666666,3.9087979146318093,3.9741772413253784
45,0.29726712214630896,0.2125,3.907250644757807,3.972833283742269
46,0.300444370382714,0.21433333333333332,3.9061199568645444,3.970921727021535
47,0.3008220852080209,0.21486666666666668,3.905371637555701,3.9705903132756553
48,0.2999055712936733,0.21443333333333334,3.905024385188095,3.9706446687380472
49,0.3007165472421263,0.21426666666666666,3.9044088841805498,3.9709806283315023
50,0.30126090096095093,0.21443333333333334,3.904028419642567,3.9707855582237244
