Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 18:24:12
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.3028 (30.28%)
Meilleure loss dev: 2.3443
Temps total d'entraînement: 411.92 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2090       0.2007       3.1817       2.8879      
2        0.2503       0.2380       2.8417       2.6907      
3        0.2694       0.2514       2.7043       2.5888      
4        0.2859       0.2629       2.6241       2.5328      
5        0.2952       0.2681       2.5766       2.5004      
6        0.3030       0.2744       2.5380       2.4679      
7        0.3095       0.2795       2.5117       2.4409      
8        0.3136       0.2836       2.4873       2.4246      
9        0.3181       0.2835       2.4676       2.4106      
10       0.3208       0.2886       2.4498       2.3991      
11       0.3238       0.2921       2.4390       2.3823      
12       0.3261       0.2958       2.4253       2.3754      
13       0.3293       0.2962       2.4129       2.3722      
14       0.3299       0.2946       2.4063       2.3685      
15       0.3307       0.2971       2.4000       2.3609      
16       0.3297       0.2950       2.3919       2.3552      
17       0.3330       0.2965       2.3839       2.3528      
18       0.3310       0.2974       2.3835       2.3521      
19       0.3377       0.3028       2.3786       2.3443      
20       0.3364       0.3000       2.3683       2.3401      
