Historique d'entraînement - CNN_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 00:19:39
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.4149 (41.49%)
Meilleure loss dev: 1.7503
Temps total d'entraînement: 1107.73 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3666       0.3451       2.4020       1.9925      
2        0.3996       0.3670       1.9535       1.8906      
3        0.4186       0.3786       1.8607       1.8485      
4        0.4327       0.3879       1.8060       1.8178      
5        0.4435       0.3927       1.7674       1.7986      
6        0.4513       0.3958       1.7387       1.7871      
7        0.4563       0.3985       1.7155       1.7816      
8        0.4640       0.4020       1.6973       1.7749      
9        0.4687       0.4029       1.6820       1.7661      
10       0.4732       0.4059       1.6689       1.7616      
11       0.4769       0.4084       1.6563       1.7585      
12       0.4800       0.4082       1.6473       1.7585      
13       0.4826       0.4095       1.6392       1.7546      
14       0.4854       0.4109       1.6306       1.7526      
15       0.4876       0.4118       1.6236       1.7532      
16       0.4901       0.4099       1.6164       1.7541      
17       0.4910       0.4108       1.6094       1.7519      
18       0.4939       0.4136       1.6043       1.7522      
19       0.4946       0.4133       1.5971       1.7533      
20       0.4977       0.4149       1.5942       1.7503      
