Historique d'entraînement - LSTMHiddenState_Dropout_Tanh_Gridsearch_256
============================================================
Date: 2026-01-08 04:43:40
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.3575 (35.75%)
Meilleure loss dev: 2.2034
Temps total d'entraînement: 1208.68 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2654       0.2403       3.0089       2.6920      
2        0.3347       0.2998       2.5985       2.3889      
3        0.3646       0.3204       2.3892       2.2536      
4        0.3850       0.3311       2.2794       2.2021      
5        0.4003       0.3401       2.2200       2.1773      
6        0.4093       0.3450       2.1766       2.1500      
7        0.4157       0.3430       2.1488       2.1654      
8        0.4216       0.3488       2.1225       2.1594      
9        0.4293       0.3498       2.1004       2.1538      
10       0.4343       0.3514       2.0867       2.1512      
11       0.4364       0.3518       2.0687       2.1566      
12       0.4385       0.3528       2.0598       2.1594      
13       0.4417       0.3525       2.0494       2.1676      
14       0.4466       0.3532       2.0418       2.1706      
15       0.4467       0.3542       2.0364       2.1732      
16       0.4495       0.3504       2.0281       2.1914      
17       0.4533       0.3522       2.0208       2.1746      
18       0.4538       0.3572       2.0067       2.1815      
19       0.4583       0.3575       2.0044       2.2034      
20       0.4565       0.3550       2.0023       2.1966      
