Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:57:17
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3468 (34.68%)
Meilleure loss dev: 2.0018
Temps total d'entraînement: 283.81 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2240       0.2108       3.2021       2.8303      
2        0.2939       0.2748       2.7840       2.4488      
3        0.3224       0.3025       2.5758       2.2685      
4        0.3380       0.3132       2.4730       2.1741      
5        0.3454       0.3237       2.4101       2.1254      
6        0.3499       0.3287       2.3711       2.0980      
7        0.3551       0.3319       2.3409       2.0722      
8        0.3575       0.3353       2.3221       2.0589      
9        0.3580       0.3340       2.3098       2.0542      
10       0.3597       0.3364       2.2981       2.0451      
11       0.3622       0.3396       2.2855       2.0371      
12       0.3641       0.3411       2.2768       2.0302      
13       0.3665       0.3399       2.2734       2.0229      
14       0.3670       0.3422       2.2662       2.0215      
15       0.3689       0.3445       2.2583       2.0172      
16       0.3678       0.3415       2.2558       2.0186      
17       0.3672       0.3410       2.2497       2.0061      
18       0.3697       0.3450       2.2452       2.0114      
19       0.3689       0.3418       2.2448       2.0086      
20       0.3722       0.3468       2.2396       2.0018      
