Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 10:04:42
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3080 (30.80%)
Meilleure loss dev: 2.3200
Temps total d'entraînement: 620.73 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.2083       0.1982       3.1843       2.8848      
2        0.2528       0.2386       2.8307       2.6883      
3        0.2727       0.2517       2.6968       2.5876      
4        0.2891       0.2667       2.6142       2.5156      
5        0.3004       0.2776       2.5546       2.4677      
6        0.3085       0.2837       2.5088       2.4316      
7        0.3140       0.2844       2.4757       2.4095      
8        0.3179       0.2892       2.4541       2.3970      
9        0.3264       0.2943       2.4315       2.3846      
10       0.3298       0.2962       2.4107       2.3658      
11       0.3306       0.2999       2.3998       2.3571      
12       0.3349       0.2968       2.3888       2.3493      
13       0.3353       0.3005       2.3755       2.3418      
14       0.3390       0.3019       2.3687       2.3416      
15       0.3439       0.3033       2.3566       2.3371      
16       0.3408       0.3018       2.3509       2.3343      
17       0.3449       0.3029       2.3455       2.3296      
18       0.3463       0.3066       2.3380       2.3277      
19       0.3458       0.3060       2.3330       2.3296      
20       0.3483       0.3080       2.3281       2.3200      
