Historique d'entraînement - LSTMHiddenState_Dropout_Relu_Gridsearch_64
============================================================
Date: 2026-01-08 18:31:10
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2577 (25.77%)
Meilleure loss dev: 2.5782
Temps total d'entraînement: 410.77 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1204       0.1154       3.5866       3.3128      
2        0.1548       0.1446       3.2549       3.1434      
3        0.1795       0.1685       3.1243       3.0291      
4        0.1946       0.1827       3.0314       2.9515      
5        0.2047       0.1902       2.9666       2.8968      
6        0.2151       0.1992       2.9184       2.8515      
7        0.2244       0.2077       2.8798       2.8121      
8        0.2338       0.2173       2.8420       2.7770      
9        0.2406       0.2218       2.8111       2.7446      
10       0.2471       0.2274       2.7830       2.7163      
11       0.2526       0.2329       2.7562       2.6935      
12       0.2588       0.2362       2.7325       2.6727      
13       0.2641       0.2421       2.7138       2.6534      
14       0.2683       0.2448       2.6949       2.6382      
15       0.2729       0.2503       2.6764       2.6231      
16       0.2741       0.2490       2.6645       2.6128      
17       0.2767       0.2513       2.6490       2.6004      
18       0.2822       0.2561       2.6351       2.5881      
19       0.2845       0.2577       2.6277       2.5782      
20       0.2854       0.2576       2.6139       2.5729      
