Historique d'entraînement - CNN_64_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-09 09:07:34
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 12
Époques complétées: 18
Meilleure accuracy dev: 0.0798 (7.98%)
Meilleure loss dev: 4.0397
Temps total d'entraînement: 740.58 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.0764       0.0772       4.0130       3.9877      
2        0.0769       0.0784       4.0524       4.0900      
3        0.0751       0.0769       4.0694       4.0939      
4        0.0781       0.0787       4.0738       4.0905      
5        0.0740       0.0727       4.0752       4.0743      
6        0.0784       0.0796       4.0746       4.1408      
7        0.0764       0.0747       4.0785       4.1271      
8        0.0760       0.0758       4.0788       4.0806      
9        0.0761       0.0763       4.0825       4.1520      
10       0.0758       0.0760       4.0769       4.1005      
11       0.0805       0.0794       4.0774       4.0994      
12       0.0806       0.0798       4.0775       4.0397      
13       0.0779       0.0757       4.0764       4.0898      
14       0.0728       0.0740       4.0789       4.1448      
15       0.0749       0.0774       4.0815       4.1353      
16       0.0759       0.0773       4.0784       4.0838      
17       0.0714       0.0704       4.0743       4.1032      
18       0.0774       0.0786       4.0779       4.1317      
