Historique d'entraînement - CNN_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 16:19:38
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.4170 (41.70%)
Meilleure loss dev: 1.7602
Temps total d'entraînement: 439.80 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3615       0.3409       2.4885       2.0315      
2        0.4001       0.3684       1.9424       1.8957      
3        0.4188       0.3820       1.8401       1.8488      
4        0.4334       0.3898       1.7841       1.8203      
5        0.4449       0.3968       1.7450       1.8020      
6        0.4547       0.3995       1.7108       1.7882      
7        0.4618       0.4057       1.6832       1.7806      
8        0.4702       0.4064       1.6621       1.7708      
9        0.4758       0.4064       1.6412       1.7694      
10       0.4814       0.4082       1.6240       1.7666      
11       0.4858       0.4099       1.6093       1.7627      
12       0.4906       0.4097       1.5943       1.7617      
13       0.4926       0.4109       1.5847       1.7607      
14       0.4968       0.4125       1.5728       1.7591      
15       0.5007       0.4134       1.5636       1.7590      
16       0.5031       0.4153       1.5549       1.7574      
17       0.5057       0.4150       1.5453       1.7591      
18       0.5101       0.4146       1.5368       1.7595      
19       0.5121       0.4154       1.5311       1.7600      
20       0.5134       0.4170       1.5230       1.7602      
