Historique d'entraînement - LSTMHiddenState_Dropout_Tanh_Gridsearch_64
============================================================
Date: 2026-01-08 14:38:40
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3012 (30.12%)
Meilleure loss dev: 2.4170
Temps total d'entraînement: 615.51 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1429       0.1385       3.4820       3.1957      
2        0.1832       0.1772       3.1204       3.0058      
3        0.2026       0.1941       3.0020       2.9187      
4        0.2200       0.2085       2.9245       2.8487      
5        0.2350       0.2227       2.8626       2.7925      
6        0.2487       0.2314       2.8138       2.7472      
7        0.2584       0.2395       2.7712       2.7044      
8        0.2681       0.2466       2.7332       2.6676      
9        0.2775       0.2541       2.6994       2.6373      
10       0.2839       0.2605       2.6686       2.6064      
11       0.2925       0.2676       2.6435       2.5800      
12       0.2978       0.2697       2.6196       2.5551      
13       0.3052       0.2762       2.5944       2.5348      
14       0.3106       0.2796       2.5729       2.5147      
15       0.3170       0.2869       2.5521       2.4938      
16       0.3222       0.2892       2.5351       2.4761      
17       0.3262       0.2904       2.5158       2.4598      
18       0.3308       0.2941       2.5022       2.4425      
19       0.3363       0.2990       2.4852       2.4296      
20       0.3381       0.3012       2.4707       2.4170      
