epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.1889129589512859,0.1823,3.2525390905026255,2.9597292304039002
2,0.2369160695439649,0.22036666666666666,2.857747005293574,2.7704827825228375
3,0.2728822973948786,0.25493333333333335,2.688017691271457,2.6307466626167297
4,0.2980558795756263,0.2761,2.565464015152316,2.5210779587427776
5,0.3192745653502194,0.293,2.4696877332935703,2.4365136504173277
6,0.33451091484752543,0.3042,2.398460959133349,2.376098088423411
7,0.3453091151474754,0.3119,2.3407507312595017,2.3323075691858928
8,0.3571960228850747,0.31943333333333335,2.293392150025619,2.29446409145991
9,0.3653557740376604,0.3218,2.2549317962905375,2.263779544830322
10,0.3714047658723546,0.3278333333333333,2.2224071745727203,2.2392760157585143
11,0.3774259845581292,0.33163333333333334,2.194167131862482,2.215672465165456
12,0.3836082875076376,0.3353333333333333,2.1681877021314033,2.1967752079168954
13,0.3890629339554519,0.339,2.1483976550379618,2.1818110585212707
14,0.3945397989224018,0.34023333333333333,2.132162733751651,2.1715864976247152
15,0.39816697217130476,0.3431666666666667,2.115682622072109,2.158773410320282
16,0.40137199355662945,0.34346666666666664,2.101298687200467,2.156509115298589
17,0.40471588068655223,0.3439333333333333,2.0910378689581006,2.151264323790868
18,0.4034494250958174,0.3437,2.082096299966617,2.14661230246226
19,0.410875965116925,0.3494,2.070039000702697,2.1434934357802073
20,0.41161473087818695,0.3491,2.062705271792214,2.1373942852020265
