Historique d'entraînement - CNN_32_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 15:59:02
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.4049 (40.49%)
Meilleure loss dev: 1.7607
Temps total d'entraînement: 439.64 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3343       0.3163       2.6753       2.1371      
2        0.3766       0.3539       2.1003       1.9519      
3        0.3929       0.3632       1.9868       1.8950      
4        0.4042       0.3726       1.9310       1.8661      
5        0.4126       0.3777       1.8936       1.8452      
6        0.4180       0.3804       1.8657       1.8328      
7        0.4236       0.3845       1.8452       1.8208      
8        0.4294       0.3883       1.8275       1.8060      
9        0.4323       0.3913       1.8115       1.8019      
10       0.4378       0.3946       1.7962       1.7946      
11       0.4397       0.3981       1.7879       1.7886      
12       0.4423       0.3982       1.7763       1.7845      
13       0.4463       0.4003       1.7688       1.7782      
14       0.4473       0.3988       1.7627       1.7752      
15       0.4497       0.3997       1.7568       1.7698      
16       0.4523       0.4024       1.7495       1.7678      
17       0.4542       0.4008       1.7428       1.7649      
18       0.4547       0.4024       1.7389       1.7658      
19       0.4579       0.4029       1.7364       1.7612      
20       0.4587       0.4049       1.7304       1.7607      
