epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.2196522801755263,0.1981,3.183711800748097,2.8953862616356383
2,0.2734322057434872,0.23,2.8161411976763433,2.739475439964457
3,0.30661556407265456,0.2487,2.650033332645766,2.6517516836206965
4,0.3370271621396434,0.2621,2.525711322559392,2.602867177192201
5,0.3570127201022052,0.2755666666666667,2.423471176378593,2.565664388778362
6,0.3821974115425207,0.2808333333333333,2.345890373139832,2.5420560603446147
7,0.3973559962228517,0.28676666666666667,2.2718120061851343,2.546012733337727
8,0.4163028384158196,0.2906,2.208780345038988,2.5596500148164467
9,0.42828972948952954,0.2929333333333333,2.1595424539922567,2.5662983158801462
10,0.44410931511414764,0.29933333333333334,2.110724950395922,2.5652657579868396
11,0.4512636782758429,0.2974,2.0722832878854316,2.582881879299245
12,0.46088429706160083,0.3002,2.0393326057977683,2.5932802839482085
13,0.4683997111592512,0.30086666666666667,2.00408635498703,2.6021170058148972
14,0.4780481030939288,0.3010333333333333,1.9770793108204705,2.620161387260924
15,0.4822196300616564,0.30123333333333335,1.9525735524841124,2.622535917099486
16,0.48770204965839026,0.3062,1.9300259722829627,2.66911175809008
17,0.49643948230850415,0.3043666666666667,1.9132725965409052,2.674687441866449
18,0.5051102594012109,0.3078666666666667,1.8894745264819266,2.692179013313131
19,0.5097817030494918,0.308,1.8697312653445994,2.713819534220594
20,0.5122201855246348,0.3055,1.8488175642769982,2.7293114012860236
