Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 23:13:50
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.1800 (18.00%)
Meilleure loss dev: 2.9017
Temps total d'entraînement: 526.19 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1476       0.1430       3.4621       3.1735      
2        0.1698       0.1629       3.3000       3.0645      
3        0.1751       0.1694       3.2505       3.0079      
4        0.1809       0.1749       3.2318       2.9804      
5        0.1840       0.1782       3.2179       2.9637      
6        0.1778       0.1734       3.2110       2.9659      
7        0.1780       0.1712       3.2065       2.9523      
8        0.1828       0.1783       3.2003       2.9329      
9        0.1851       0.1783       3.1933       2.9296      
10       0.1807       0.1773       3.1925       2.9203      
11       0.1822       0.1767       3.1908       2.9182      
12       0.1824       0.1789       3.1910       2.9178      
13       0.1848       0.1796       3.1875       2.9122      
14       0.1821       0.1759       3.1871       2.9169      
15       0.1796       0.1747       3.1838       2.9095      
16       0.1798       0.1762       3.1892       2.9179      
17       0.1823       0.1776       3.1833       2.9056      
18       0.1792       0.1773       3.1839       2.9148      
19       0.1845       0.1800       3.1878       2.9017      
20       0.1806       0.1769       3.1852       2.9139      
