Historique d'entraînement - CNN_32_64_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-09 10:10:28
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 15
Époques complétées: 20
Meilleure accuracy dev: 0.1773 (17.73%)
Meilleure loss dev: 2.9454
Temps total d'entraînement: 1065.94 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1562       0.1528       3.4898       3.0565      
2        0.1667       0.1631       3.3257       2.9848      
3        0.1597       0.1596       3.3285       3.0063      
4        0.1627       0.1609       3.3294       3.0097      
5        0.1686       0.1669       3.3311       2.9482      
6        0.1687       0.1640       3.3312       3.0049      
7        0.1706       0.1681       3.3337       2.9917      
8        0.1747       0.1675       3.3297       2.9813      
9        0.1662       0.1624       3.3335       2.9894      
10       0.1751       0.1731       3.3323       3.0005      
11       0.1666       0.1653       3.3309       3.0094      
12       0.1567       0.1550       3.3345       3.0096      
13       0.1708       0.1722       3.3297       2.9681      
14       0.1565       0.1567       3.3347       3.0568      
15       0.1799       0.1773       3.3308       2.9454      
16       0.1622       0.1586       3.3311       3.0173      
17       0.1712       0.1663       3.3323       2.9876      
18       0.1524       0.1532       3.3345       3.0270      
19       0.1664       0.1615       3.3310       2.9849      
20       0.1652       0.1639       3.3332       3.0117      
